Date,Open,High,Low,Close,Volume
11/09/21,653.7,660.5,650.52,655.99,2415630
11/08/21,650.29,656,643.79,651.45,2887523
11/05/21,663.97,665.64,645.01,645.72,5283488
11/04/21,685.89,685.94,665.5,668.4,4865023
11/03/21,677.27,689.39,677.27,688.29,2334852
11/02/21,683.11,687.68,673.82,677.72,3888597
11/01/21,689.06,689.97,676.54,681.17,3110911
10/29/21,673.06,690.9699,671.24,690.31,3825279
10/28/21,670.949,676.8,668.03,674.05,2859409
10/27/21,669,671.41,661.85,662.92,2276914
10/26/21,673.76,676.4899,662.77,668.52,2904840
10/25/21,663.74,675.88,657.07,671.66,3833526
10/22/21,651.81,665.46,651.81,664.78,6186016
10/21/21,628.89,654.01,628.65,653.16,8437070
10/20/21,625.573,637.4,617.15,625.14,10622000
10/19/21,636.969,641,632.3,639,7633147
10/18/21,632.1,638.41,620.5901,637.97,4669071
10/15/21,638,639.42,625.16,628.29,4116874
10/14/21,632.23,636.88,626.79,633.8,2672535
10/13/21,632.1791,632.1791,622.1,629.76,2424638
10/12/21,633.02,637.655,621.99,624.94,3227349
10/11/21,633.195,639.42,626.78,627.04,2862470
10/08/21,634.165,643.8,630.86,632.66,3272093
10/07/21,642.225,646.84,630.45,631.85,3556886
10/06/21,628.18,639.8699,626.36,639.1,4580434
10/05/21,606.94,640.39,606.89,634.81,9534293
10/04/21,613.39,626.125,594.68,603.35,4995932
10/01/21,604.24,614.99,597.505,613.15,4090847
09/30/21,608.05,619,608.05,610.34,6616040
09/29/21,589.01,609.8799,588.01,599.06,6221026
09/28/21,589,599.5353,580.16,583.85,4431051
09/27/21,587.95,593.58,576.93,592.64,2504738
09/24/21,592.5,592.98,583.64,592.39,2126246
09/23/21,590.79,599.32,589.1301,593.26,2526161
09/22/21,579.69,595.65,579.69,590.65,4021845
09/21/21,578.31,581.88,569.37,573.14,2250884
09/20/21,586.79,591.53,568.08,575.43,3732227
09/17/21,587.85,590.28,580.8501,589.35,4145145
09/16/21,584.3,587.48,577.72,586.5,1832028
09/15/21,578.17,584.62,575.37,582.87,2755615
09/14/21,584.89,587.28,575.56,577.76,3456958
09/13/21,598.57,598.57,582.775,589.29,3062871
09/10/21,598.16,609.45,593.67,598.72,3950764
09/09/21,606.47,609.44,596.55,597.54,2954214
09/08/21,603.84,615.6,595.71,606.05,5424503
09/07/21,594.69,613.85,593.99,606.71,5830979
09/03/21,585.8,591.8783,583.14,590.53,2684005
09/02/21,583.68,598.7567,583.68,588.55,6184782
09/01/21,569,591,569,582.07,5626214
08/31/21,566.12,569.48,561.611,569.19,2431886
08/30/21,557.25,567.1648,556.45,566.18,2434839
08/27/21,551.6,564.17,549.25,558.92,3252595
08/26/21,546.16,552.604,545.9,550.12,1595499
08/25/21,550.16,552.84,545.45,547.58,2065621
08/24/21,551.484,555.3141,549.27,553.41,2109525
08/23/21,545.98,555.55,543.74,553.33,2602010
08/20/21,545.09,551.3883,539.1,546.88,3776429
08/19/21,522.74,548.39,521.87,543.71,7497292
08/18/21,520,526.38,518.65,521.87,2582046
08/17/21,515.465,520.79,514.2,518.91,2309803
08/16/21,515.24,523.38,512.3,517.92,2033176
08/13/21,512.64,521.44,511.51,515.92,2177736
08/12/21,511.86,513,507.2014,510.72,1686170
08/11/21,517,519.57,509.77,512.4,1673904
08/10/21,520,520.79,512.965,515.84,1960544
08/09/21,521.1469,522.6699,517.99,519.97,1367782
08/06/21,524,526.84,519.39,520.55,1919798
08/05/21,517.13,525.41,514.02,524.89,2556687
08/04/21,513,517.98,510.37,517.35,2039374
08/03/21,514.39,515.63,505.37,510.82,2579427
08/02/21,519,519.85,510.51,515.15,2096632
07/30/21,512.69,519.79,510.9642,517.57,2537107
07/29/21,519.96,520.7799,513.7927,514.25,1736014
07/28/21,521.82,524.47,516.98,519.3,2390466
07/27/21,518.08,521.95,512.05,518.91,2759037
07/26/21,514.38,521.13,509.0101,516.49,2254538
07/23/21,512.16,517.41,504.66,515.41,3820478
07/22/21,510.206,513.68,507,511.77,4328061
07/21/21,526.13,530.99,505.61,513.63,11906790
07/20/21,526.07,536.64,520.3,531.05,6930440
07/19/21,526.05,534.913,522.2401,532.28,3885764
07/16/21,541.81,544.06,527.05,530.31,3442101
07/15/21,553.97,557.5399,538.2,542.95,5713873
07/14/21,541.01,554.1,541.01,547.95,4659535
07/13/21,535.76,545.33,535.76,540.68,2751593
07/12/21,540.3,540.6497,532.92,537.31,1780738
07/09/21,531,538.26,528.58,535.98,2777231
07/08/21,530.93,535.5,529.09,530.76,3268988
07/07/21,544.24,544.64,531.66,535.96,2722498
07/06/21,533,542.86,533,541.64,2775051
07/02/21,535.5,538.5351,529.39,533.98,1980316
07/01/21,525.72,537.04,525.72,533.54,2805402
06/30/21,534.055,534.38,526.82,528.21,2773445
06/29/21,533.55,536.13,528.57,533.5,2314647
06/28/21,528.12,533.9399,524.56,533.03,2820227
06/25/21,528.84,533.06,525,527.07,5299072
06/24/21,517.96,520.96,514.4001,518.06,3361202
06/23/21,508.48,516.63,508.2,512.74,3944782
06/22/21,498.54,513.55,495.795,508.82,5809271
06/21/21,501.64,502.05,492.28,497,5277297
06/18/21,496.4,504.49,495.24,500.77,5197576
06/17/21,490.25,501.8,490.15,498.34,3198273
06/16/21,495,496.46,486.28,492.41,3533206
06/15/21,501.23,501.23,490.4,491.9,3104073
06/14/21,489.68,503.5,486.91,499.89,4400222
06/11/21,490,491.41,487.78,488.77,3123969
06/10/21,487.165,490.21,482.14,487.27,4382928
06/09/21,494.5,496.09,484.65,485.81,3055029
06/08/21,497,498.82,489.37,492.39,2374037
06/07/21,492.917,496.7,490.55,494.66,2791932
06/04/21,492,501.86,490.95,494.74,3160487
06/03/21,495.19,496.66,487.25,489.43,3887445
06/02/21,499.82,503.22,495.82,499.24,2268979
06/01/21,504.01,505.41,497.7443,499.08,2482555
05/28/21,504.4,511.76,502.53,502.81,2911297
05/27/21,501.8,505.1,498.54,503.86,3253773
05/26/21,502.34,504.14,500.5,502.36,2465303
