Date, Open, High, Low, Close, Volume
12/28/20, 1744.91, 1787.00, 1741.82, 1773.96, 1382537
12/24/20, 1729.00, 1742.41, 1724.35, 1734.16, 465638
12/23/20, 1723.93, 1744.11, 1721.20, 1728.23, 1148684
12/22/20, 1729.33, 1732.612, 1705.78, 1720.22, 1018829
12/21/20, 1709.13, 1737.00, 1694.00, 1734.56, 1698707
12/18/20, 1746.17, 1748.36, 1715.00, 1726.22, 4262837
12/17/20, 1763.93, 1766.71, 1731.15, 1740.51, 1744005
12/16/20, 1769.11, 1769.11, 1749.06, 1757.19, 1233836
12/15/20, 1759.86, 1764.00, 1741.67, 1761.08, 1068292
12/14/20, 1770.72, 1789.80, 1749.13, 1752.26, 1652471
12/11/20, 1760.00, 1777.31, 1752.74, 1774.80, 931431
12/10/20, 1762.60, 1774.99, 1733.527, 1767.65, 1434416
12/09/20, 1810.36, 1828.37, 1762.00, 1777.86, 1586426
12/08/20, 1808.52, 1815.97, 1791.28, 1811.33, 996768
12/07/20, 1815.55, 1829.29, 1803.04, 1817.03, 1114391
12/04/20, 1820.22, 1829.499, 1813.59, 1823.76, 1027242
12/03/20, 1820.54, 1843.83, 1817.00, 1821.84, 1236366
12/02/20, 1795.36, 1832.74, 1785.17, 1824.97, 1471235
12/01/20, 1766.655, 1821.72, 1763.03, 1795.36, 1868134
11/30/20, 1775.65, 1780.335, 1747.84, 1754.40, 1620887
11/27/20, 1764.54, 1797.01, 1764.54, 1787.02, 739507
11/25/20, 1767.81, 1770.38, 1748.36, 1764.13, 979957
11/24/20, 1727.50, 1766.475, 1720.73, 1763.90, 1400306
11/23/20, 1740.22, 1745.99, 1710.18, 1727.56, 1127618
11/20/20, 1762.00, 1768.363, 1735.00, 1736.38, 1385322
11/19/20, 1733.23, 1763.49, 1730.02, 1758.57, 1005340
11/18/20, 1756.64, 1765.00, 1738.566, 1740.64, 1005377
11/17/20, 1767.86, 1777.14, 1759.49, 1761.66, 1066034
11/16/20, 1764.14, 1794.34, 1761.33, 1774.03, 1273393
11/13/20, 1748.00, 1777.13, 1735.98, 1772.26, 1487877
