Date,Open,High,Low,Close,Volume
12/17/20,121.26,121.45,119.58,119.67,11618000
12/16/20,120.3,121.08,119.86,120.67,11169360
12/15/20,119.29,120.9,118.62,120.32,12591420
12/14/20,121.335,121.42,118.105,118.3,12112350
12/11/20,118.94,120.02,118.37,119.56,9981643
12/10/20,119.99,120.7781,119.56,120.27,13668420
12/09/20,123.17,123.3,120.44,121.05,13073930
12/08/20,121.04,122.33,120.76,122,9592124
12/07/20,121.15,122.17,120.21,121.88,9724307
12/04/20,122.48,123.29,121.6901,122.34,13583650
12/03/20,121.85,121.885,120.36,121.24,12904410
12/02/20,119.7,122.31,119.27,122.04,10811260
12/01/20,120.34,121.58,119.6276,119.74,12678220
11/30/20,120,120.7199,117.77,117.88,14411850
11/27/20,122,122.35,121.08,121.22,5983627
11/25/20,121.37,122.38,120.465,122.03,11715630
11/24/20,120.07,123.5,119.71,123.32,20121561
11/23/20,116.05,118.17,115.57,117.87,13209210
11/20/20,114.43,115.65,114.09,114.57,12720820
11/19/20,114.18,115.82,113.56,115.56,10202540
11/18/20,117.34,118.61,115.2,115.25,12571220
11/17/20,115.39,116.44,114.58,116.11,14553250
11/16/20,117.79,118.61,115.7318,117.3,19858561
11/13/20,114.7,114.86,113.5701,114.08,11856870
11/12/20,112.53,113.955,112.055,113.37,22066461
11/11/20,116.89,116.96,113.96,114.78,14443410
11/10/20,117.35,117.45,114.69,116.52,20539340
11/09/20,113.16,118.9,110.35,116.9,47792406
11/06/20,105.03,105.1,102.39,102.96,12552790
11/05/20,101.06,105.095,101,104.35,17837369
11/04/20,101,102.07,98.93,100.25,18886520
11/03/20,103.02,104.74,102.69,103.41,17482590
11/02/20,99.39,100.88,97.86,100.25,15011600
10/30/20,97.91,98.42,96.23,98.04,15200690
10/29/20,96.12,97.98,95.2397,97.17,14208820
10/28/20,97.5,98.3,96.07,96.54,16389461
10/27/20,100.51,100.92,99.16,99.33,10391660
10/26/20,102.65,102.7,100.25,101.24,12410740
10/23/20,103.5,104.45,102.93,103.81,15087610
10/22/20,99.32,103.24,99.31,102.88,14837200
10/21/20,100.36,100.99,99.33,99.37,10730520
10/20/20,100.31,101.77,100.12,100.37,11257070
10/19/20,101.6,101.87,99.56,99.8,11725670
10/16/20,101.41,102.33,100.723,101.51,13276400
10/15/20,99.1,101.78,99.04,101.72,17171199
10/14/20,101.03,101.925,100.1,100.22,15214910
10/13/20,103,103.22,100.26,100.78,21697311
10/12/20,101.1,103,100.85,102.44,16057980
10/09/20,102,102.105,100.11,101.2,13689120
10/08/20,100.51,101.92,99.895,101.78,15659020
10/07/20,98.96,100.35,98.6658,99.73,16358530
10/06/20,100.07,100.86,97.5101,98.02,19220439
10/05/20,98.32,99.25,97.53,99.04,13871880
10/02/20,95.25,98.59,95.09,97.89,15149570
10/01/20,97.12,97.77,96.03,96.97,15778670
09/30/20,95.35,97.1975,95.26,96.27,16400590
09/29/20,96.03,96.03,94.332,95.35,12854670
09/28/20,95.06,96.93,94.35,96.16,20894109
09/25/20,92.05,93.715,91.87,93.47,13293080
09/24/20,92.32,94.3,91.38,92.66,18366520
09/23/20,94.78,95.35,92.6617,92.74,19952670
09/22/20,94.96,95.66,93.67,94.27,19257000
09/21/20,95.2,96.05,93.82,95.31,28378770
09/18/20,97.89,99.49,97.44,98.35,20121580
09/17/20,98.7,99.3433,97.71,98.56,18290100
09/16/20,99.43,101.13,98.76,99.7,19284240
09/15/20,102.73,102.85,99.14,99.28,23682971
09/14/20,101.51,103.46,101.37,102.47,19017369
09/11/20,99.97,101.36,99.59,101.07,13784340
09/10/20,101.4,102.42,99.64,99.83,15922790
09/09/20,100.8,101.69,99.56,100.87,13434020
09/08/20,102.98,103.57,99.48,99.92,22108609
09/04/20,104.05,105.21,101.37,103.52,26325471
09/03/20,103.32,104.99,100.64,101.33,23281240
09/02/20,99.95,101.94,99.56,101.65,14475670
09/01/20,99.55,100.8712,99.04,100.14,11602050
08/31/20,102.12,102.18,100.02,100.19,14219440
08/28/20,103.14,103.25,101.81,102.77,13756730
08/27/20,99,102.65,99,102.35,22163859
08/26/20,99.94,100.27,99.05,99.09,12052440
08/25/20,101.27,101.98,99.8,100.5,13648930
08/24/20,98.45,100.21,97.42,100.06,17898270
08/21/20,97.27,98.565,96.94,97.32,12228300
08/20/20,97.26,98.03,96.8,97.37,13672580
08/19/20,98.92,100.59,98.34,98.55,13533020
08/18/20,99.91,99.91,98.12,98.32,13246510
08/17/20,101.5,102,99.53,99.71,14987990
08/14/20,101.5,103.31,101.42,102.41,12134360
08/13/20,102,103.36,101.635,102.37,13598650
08/12/20,106.16,106.43,101.71,102.94,19250160
08/11/20,103.86,106.16,103.51,103.82,31518609
08/10/20,100.11,102.04,100.0343,100.64,14989850
08/07/20,96.93,99.49,96.56,99.38,14743680
08/06/20,97.58,98.1,96.54,97.24,10482060
08/05/20,95.87,98.47,95.72,97.21,15349690
08/04/20,95.91,95.95,95.03,95.55,13366150
08/03/20,97.02,97.57,95.85,96.1,12972560
07/31/20,96.48,96.93,95.25,96.64,14539500
07/30/20,97.54,97.74,96.05,97.02,14834790
07/29/20,97.07,99.71,97,99.68,12743520
07/28/20,96.5,97.8854,96.5,97.32,11754270
07/27/20,97.51,97.63,96.17,96.9,11959060
07/24/20,99.6,99.8,97.94,98.28,12744150
07/23/20,98.5,99.35,97.97,98.98,12870180
07/22/20,99.65,100.13,97.53,98.69,14271150
07/21/20,97.71,100.05,97.64,99.41,17812301
07/20/20,97.43,98.39,97.26,97.3,14458140
07/17/20,100,100.08,98.14,98.16,16161550
07/16/20,98.78,101.22,98.55,100.01,16886891
07/15/20,100.89,101.29,98.65,99.73,22508410
07/14/20,98.37,99.95,96.64,98.21,42731672
07/13/20,98.7303,99.2663,96.225,97.65,32079211
07/10/20,92,96.84,91.8706,96.27,28954230
07/09/20,93.52,94.12,90.7764,91.28,25600760
07/08/20,92.29,93.34,91.8,93.3,18762211
07/07/20,93.82,94.1,92,92.32,25757199
07/06/20,94.43,95.2,93.48,95,18625270
07/02/20,94.74,94.96,91.931,92.66,27845619
07/01/20,94.89,95.705,93.0301,93.26,18755730
06/30/20,92.83,94.6598,92.57,94.06,19137010
06/29/20,93.4,94.49,92.18,93,18499740
06/26/20,95.11,95.37,92,92.59,41896320
06/25/20,94.35,98.21,94.2622,97.96,25743641
06/24/20,96.75,96.84,94.31,94.66,22919779
06/23/20,98.97,99.97,97.85,97.93,15381380
06/22/20,97.25,97.95,96.54,96.75,16216900
06/19/20,100.53,100.6,96.73,97.81,40371168
06/18/20,98.67,100.52,98.13,98.94,16591910
06/17/20,102.53,102.54,99.21,99.48,15639830
06/16/20,105.37,105.68,99.31,102.06,22193580
06/15/20,96.42,101.43,95.87,101.25,22153641
06/12/20,100.71,101.13,97.33,99.87,24856760
06/11/20,100.03,101.58,96.54,97.21,36259219
06/10/20,110.46,110.505,105.85,106.06,24913330
06/09/20,110.65,111.63,109.01,110.54,17031141
06/08/20,113.41,114.19,111.94,113.45,24881789
06/05/20,114.93,115.77,109.53,111.23,42230992
06/04/20,103.82,106.61,102.79,106.44,26784721
06/03/20,101.58,104.92,101.06,104.27,25941090
06/02/20,100.28,100.42,97.9276,98.93,21194961
06/01/20,97.75,99.5115,97.38,98.6,15207500
05/29/20,98.66,99.18,96.775,97.31,26538150
05/28/20,102.94,102.95,99.4,99.86,24738539
05/27/20,102.07,102.58,98.8,101.37,39402039
05/26/20,92.89,97.5,92.61,95.82,41233953
05/22/20,90.01,90.36,88.72,89.47,13557920
05/21/20,90.27,91.76,89.67,90.17,14621410
05/20/20,90.71,92.385,90.37,91.33,20552359
05/19/20,90.05,91.1987,88.59,88.67,19597289
05/18/20,88.69,91.15,87.88,90.45,30528730
05/15/20,86.85,87.28,85.3,85.9,26099039
05/14/20,82.72,88.11,82.4,87.52,35152449
05/13/20,86.38,86.86,83.4,84.03,35451602
05/12/20,90.15,90.79,86.9,87.03,27962920
05/11/20,91.11,91.11,89.33,89.97,31907590
05/08/20,92.8,94.08,92.11,92.7,20494920
05/07/20,91.34,92.91,90.58,91.21,16771939
05/06/20,92.16,92.76,89.9306,90.27,20978039
05/05/20,93.65,94.21,91.9,92,18064119
05/04/20,92.02,92.67,90.8,92.14,15725880
05/01/20,93.5,93.74,91.835,93.25,18547740
04/30/20,95.6,96.84,94.55,95.76,19127631
04/29/20,99.08,99.45,97.27,97.86,20462561
04/28/20,97.81,98.3599,95.03,95.29,20238900
04/27/20,91.94,95.63,91.5449,94.62,22870211
04/24/20,90.64,91.1,88.49,90.71,15815290
04/23/20,89.74,91.28,89.26,89.39,16638770
04/22/20,90.69,91.87,89.18,89.34,16706029
